Temperature,Heartbeat Rate,Steps Taken,Health Status
39.29,92,3557,0
38.51,111,3475,0
39.23,85,3383,0
39.08,104,3723,0
39.73,108,3682,0
38.47,92,3170,0
39.12,86,3804,0
38.27,91,3481,0
37.99,102,2345,0
38.58,91,2696,0
39.27,125,2128,0
38.5,94,3834,0
39.49,73,2578,0
37.7,74,2358,0
38.67,90,2506,0
38.05,82,2836,0
39.3,97,2505,0
38.13,86,3683,0
39.75,68,3111,0
38.25,84,2145,0
38.75,89,3630,0
37.84,71,2306,0
37.3,76,2978,0
39.47,85,3618,0
38.56,79,3076,0
38.61,82,3649,0
38.44,93,2834,0
38.36,65,3050,0
38.86,115,3022,0
39.97,99,2984,0
37.77,84,3488,0
38.27,103,3716,0
38.46,112,2229,0
39.95,103,3122,0
38.44,82,3466,0
38.99,107,4383,0
37.85,102,3305,0
38.05,101,3144,0
39.71,99,3481,0
39.37,128,3492,0
38.79,92,2837,0
39.3,101,3626,0
37.37,95,2999,0
36.83,82,1792,0
37.11,104,3109,0
38.03,115,3310,0
38.81,86,3945,0
38.64,90,3018,0
38.25,87,2891,0
39.42,105,3138,0
39.4,99,2526,0
39.25,65,2106,0
39.12,90,2709,0
38.34,120,3353,0
38.17,68,3393,0
37.08,88,2582,0
37.56,110,2469,0
38.62,71,3001,0
39.24,96,2397,0
39.05,122,3178,0
38.14,86,3063,0
37.39,72,2876,0
38.58,87,3548,0
38.82,89,3268,0
38.38,76,2996,0
39.59,129,3771,0
38.94,108,3275,0
38.34,96,3493,0
39.8,114,3027,0
38.76,72,3164,0
38.8,74,2359,0
38.64,86,2979,0
38.24,110,2689,0
39.33,102,2804,0
37.15,106,2431,0
38.38,83,2944,0
40.23,124,3672,0
37.79,93,2261,0
39.05,83,3719,0
38.23,105,3325,0
38.67,86,3370,0
38.41,100,2558,0
37.62,83,2955,0
39.48,84,2832,0
37.89,76,3203,0
38.1,89,2017,0
38.31,55,2417,0
39.23,98,2805,0
38.08,104,3830,0
37.27,105,2728,0
38.71,93,3909,0
38.17,77,3701,0
37.75,65,3143,0
38.8,81,3025,0
39.73,117,3995,0
38.22,65,2410,0
40.43,112,4226,0
38.73,78,3037,0
38.3,110,2769,0
39.08,119,2614,0
37.8,92,3588,0
40.15,93,3148,0
38.8,96,3019,0
39.5,80,2715,0
39.42,91,3595,0
39.31,88,3499,0
39.25,109,3387,0
37.88,81,2644,0
38.29,82,2988,0
38.08,72,2662,0
40.53,126,3419,0
37.85,68,2516,0
38.62,89,2434,0
39.05,74,3199,0
39.21,105,2657,0
39.47,90,2824,0
39.51,83,2271,0
39.2,89,3140,0
39.0,97,2767,0
38.25,91,2470,0
39.33,108,3116,0
37.99,105,2934,0
39.08,92,2748,0
38.0,96,2547,0
38.7,91,2238,0
38.57,66,2495,0
38.68,84,2761,0
38.92,107,3209,0
39.28,92,3182,0
38.54,88,2587,0
38.22,94,3398,0
36.86,85,2678,0
38.85,92,2714,0
37.69,101,2057,0
38.66,108,2603,0
38.2,96,2378,0
39.6,78,2929,0
39.34,81,2921,0
38.36,110,2749,0
36.98,84,1722,0
37.88,81,3290,0
37.72,87,2857,0
39.67,121,3809,0
39.35,93,3690,0
38.33,102,2334,0
37.18,76,2074,0
39.24,79,3566,0
37.51,98,2302,0
38.25,109,3162,0
38.24,101,3035,0
38.16,97,3145,0
38.42,116,3824,0
38.47,90,2807,0
38.35,93,3886,0
39.29,108,4445,0
39.24,102,3034,0
38.74,89,3061,0
38.05,103,2995,0
38.68,101,2777,0
38.54,93,3406,0
37.36,86,2182,0
38.75,102,3494,0
37.51,96,3179,0
38.79,67,2970,0
39.06,81,3808,0
37.46,59,2994,0
37.27,84,3141,0
38.38,117,3340,0
38.4,121,3337,0
38.28,84,3850,0
37.29,68,1787,0
38.54,76,2878,0
37.89,70,3476,0
38.43,108,3220,0
37.57,95,3103,0
39.37,104,2374,0
38.65,100,3247,0
37.82,86,2747,0
38.01,59,2518,0
38.85,81,2594,0
37.65,74,2619,0
39.42,118,3444,0
40.09,109,3566,0
38.45,86,2077,0
38.6,92,3144,0
37.79,84,3279,0
38.85,86,3912,0
38.97,91,3292,0
38.35,87,3247,0
38.59,81,2736,0
37.91,99,2764,0
38.47,67,2191,0
37.02,59,2069,0
38.07,95,2984,0
38.66,103,3682,0
38.01,96,3044,0
38.4,92,2732,0
38.9,100,3488,0
38.0,70,2468,0
38.86,105,3249,0
38.2,80,2831,0
38.54,77,3372,0
37.46,97,3214,0
39.01,110,3303,0
37.68,85,3316,0
38.88,101,3669,0
40.59,108,3427,0
39.1,94,2853,0
38.17,82,1866,0
39.23,77,4109,0
37.57,75,2665,0
39.47,91,3191,0
36.78,83,3605,0
37.78,65,2794,0
37.95,84,3060,0
38.38,91,2197,0
37.84,79,2163,0
38.2,95,3460,0
39.27,104,3375,0
39.12,103,3690,0
38.64,96,3826,0
38.59,74,3697,0
39.85,102,3633,0
39.1,51,3025,0
38.99,98,3841,0
38.33,97,3117,0
39.03,47,3539,0
38.38,99,3921,0
38.26,96,2845,0
38.34,82,3361,0
38.35,99,3691,0
37.99,76,2866,0
40.25,104,3647,0
39.61,94,4055,0
39.27,118,3954,0
39.16,110,3782,0
38.01,92,2831,0
38.94,86,2300,0
38.62,90,2349,0
39.06,77,1912,0
39.05,117,3714,0
38.65,106,3344,0
39.49,97,4437,0
38.88,119,3271,0
39.85,82,2797,0
38.57,75,3742,0
38.44,105,2507,0
38.37,93,3425,0
37.67,77,2769,0
37.93,57,2739,0
39.53,95,3254,0
39.51,75,3215,0
37.91,90,2846,0
38.27,86,2643,0
37.82,68,2684,0
37.6,105,3317,0
38.74,97,3393,0
37.94,68,3075,0
38.43,111,2598,0
38.97,88,3187,0
39.37,90,2632,0
38.32,76,2615,0
39.01,90,2637,0
39.28,119,2865,0
38.68,89,2955,0
39.07,77,2829,0
38.28,95,2960,0
38.27,63,3604,0
37.91,81,2532,0
39.63,109,3302,0
38.52,95,2719,0
38.38,97,3235,0
38.59,74,2366,0
39.01,81,2605,0
37.57,106,2316,0
38.57,67,3289,0
37.25,91,2796,0
38.43,86,3159,0
38.79,105,3225,0
38.2,112,3028,0
38.02,78,2159,0
39.44,120,3184,0
39.22,93,4312,0
39.74,81,2313,0
38.75,106,2902,0
37.96,103,2712,0
39.72,77,2846,0
37.82,81,2127,0
39.16,91,3416,0
38.34,85,3143,0
39.26,85,2746,0
39.03,109,2890,0
39.2,65,3277,0
39.59,101,3352,0
39.12,95,2467,0
38.09,110,3734,0
38.37,104,2616,0
39.0,83,2756,0
38.38,73,1805,0
39.53,77,3216,0
40.26,109,2929,0
38.54,106,2709,0
37.06,97,2838,0
39.59,105,4619,0
37.52,79,2627,0
37.87,85,2818,0
39.95,87,3084,0
38.08,99,3905,0
38.28,96,2838,0
36.89,101,3064,0
38.95,65,2124,0
38.72,121,4519,0
39.09,89,3919,0
38.13,86,2689,0
38.01,85,1771,0
38.09,102,3054,0
38.26,97,2960,0
38.36,79,3168,0
38.63,101,3355,0
39.12,55,3296,0
38.97,83,2144,0
37.68,73,2263,0
38.4,109,3372,0
37.73,95,3816,0
37.01,90,1781,0
38.31,92,3052,0
38.75,84,2648,0
38.02,89,3649,0
39.23,82,2577,0
38.1,108,3210,0
37.06,82,2724,0
38.66,87,3801,0
39.33,103,2914,0
38.17,76,2901,0
38.77,83,3121,0
38.27,97,3293,0
37.99,96,2902,0
38.49,118,3173,0
38.88,117,3414,0
38.42,66,2533,0
38.73,92,3059,0
38.58,93,3433,0
39.24,106,3325,0
38.12,91,3022,0
37.34,92,3024,0
38.05,74,3124,0
38.39,90,3150,0
38.43,100,3239,0
38.98,81,3661,0
37.88,97,2740,0
37.8,79,2754,0
39.25,104,3749,0
38.31,92,4236,0
39.05,111,3909,0
38.69,98,3228,0
39.86,117,3488,0
38.64,87,3118,0
38.99,79,3692,0
37.79,71,2962,0
38.77,106,2838,0
39.04,84,2898,0
38.01,95,2134,0
38.42,95,3038,0
38.16,71,2890,0
38.56,87,2521,0
37.28,74,2698,0
38.45,75,3342,0
38.15,81,2867,0
37.93,92,3159,0
37.74,94,3479,0
39.06,102,3370,0
37.94,84,2757,0
38.35,67,2740,0
38.58,97,2435,0
38.93,73,2800,0
38.05,98,1666,0
37.35,86,2086,0
39.33,68,1964,0
39.82,87,2331,0
38.04,83,2814,0
38.08,106,3052,0
38.94,87,3716,0
38.86,68,2627,0
39.07,105,3188,0
38.47,121,3456,0
38.65,84,2797,0
37.92,82,3656,0
39.16,81,2602,0
39.29,74,2823,0
39.21,110,3911,0
37.8,89,3163,0
38.44,105,3482,0
39.59,101,2508,0
39.3,112,2877,0
37.09,93,2577,0
38.87,95,3199,0
38.8,90,3814,0
37.93,88,3517,0
38.65,85,4021,0
39.2,89,3163,0
39.07,94,3212,0
39.07,80,2601,0
38.59,73,2454,0
39.24,98,2269,0
38.81,105,3384,0
38.62,100,3427,0
38.24,103,3305,0
38.31,61,3085,0
38.46,120,3331,0
37.58,87,2450,0
38.8,85,3039,0
39.23,70,2813,0
38.71,125,2992,0
39.95,101,3774,0
38.53,99,2373,0
38.22,91,3106,0
37.79,95,3324,0
39.16,87,2671,0
38.22,87,3208,0
38.16,89,2830,0
38.57,105,3069,0
37.07,97,2610,0
38.3,103,3248,0
38.24,93,2359,0
38.44,100,3425,0
37.81,67,2242,0
38.05,92,2920,0
37.2,67,1840,0
38.96,87,3415,0
39.25,120,4242,0
38.43,78,3334,0
39.28,118,2986,0
38.2,95,2503,0
40.08,114,3240,0
39.27,92,3171,0
37.62,94,2743,0
38.51,82,2888,0
38.35,108,4094,0
38.05,63,2961,0
37.21,86,3011,0
38.76,101,3827,0
38.65,106,3295,0
38.38,93,3450,0
38.44,111,2476,0
39.15,88,2491,0
38.08,89,3214,0
39.42,85,3267,0
38.28,78,3026,0
38.64,95,2959,0
38.87,99,3526,0
38.42,70,1836,0
38.49,112,3157,0
38.78,99,2477,0
39.93,99,3798,0
38.46,112,2974,0
38.01,92,2556,0
38.67,116,3191,0
39.85,107,3577,0
38.57,111,3204,0
38.42,79,3701,0
38.9,82,4058,0
40.25,105,3583,0
39.9,111,3806,0
38.27,88,2868,0
39.36,105,2546,0
38.91,79,2448,0
37.63,104,2224,0
38.09,80,2786,0
37.29,73,2359,0
38.92,65,2772,0
38.44,96,3998,0
39.22,103,3711,0
38.63,98,3913,0
37.72,99,3011,0
39.12,112,2573,0
38.41,73,3313,0
37.97,102,3758,0
39.15,89,3005,0
39.53,64,3196,0
39.7,114,3648,0
37.49,96,2761,0
37.79,100,3812,0
38.39,68,2849,0
38.12,90,3582,0
38.54,112,3410,0
38.55,106,3581,0
38.64,102,3295,0
38.4,81,2380,0
38.09,78,2307,0
38.21,86,2812,0
38.74,109,3967,0
38.74,71,2971,0
39.36,102,3223,0
38.47,99,2552,0
38.64,99,2307,0
38.82,79,3237,0
38.74,91,3741,0
38.29,82,2547,0
38.01,91,3337,0
37.62,80,2717,0
37.82,84,2940,0
38.36,88,3152,0
38.72,83,3199,0
38.9,122,3425,0
38.58,111,2705,0
39.07,70,2913,0
37.31,83,2697,0
38.61,98,3322,0
38.08,99,2310,0
39.02,106,3188,0
39.99,116,3456,0
38.76,94,3232,0
38.4,87,3270,0
38.98,76,2497,0
39.13,86,2538,0
39.45,113,3021,0
37.52,79,2889,0
37.45,87,3105,0
39.59,75,3395,0
38.77,91,3059,0
38.43,113,3078,0
39.25,90,3324,0
38.3,113,3642,0
38.15,83,2959,0
38.47,101,2758,0
39.26,104,3566,0
38.08,100,2922,0
37.13,117,3018,0
39.72,95,3738,0
38.24,85,2700,0
38.91,76,3065,0
39.04,104,2405,0
39.26,103,3471,0
37.72,83,3014,0
37.62,91,3106,0
38.22,74,2591,0
38.66,106,2538,0
38.39,89,2771,0
37.71,76,3045,0
38.41,66,3231,0
37.68,97,3348,0
38.98,80,2116,0
38.88,103,3165,0
38.68,92,2921,0
38.34,87,3267,0
37.08,72,2686,0
38.92,99,2666,0
39.48,126,3756,0
38.33,68,2981,0
38.85,93,2092,0
38.74,97,2696,0
39.19,97,2559,0
38.27,82,3541,0
37.66,75,2627,0
37.5,86,2735,0
37.73,76,2688,0
39.03,108,2398,0
38.06,86,3527,0
39.96,118,3523,0
38.03,90,3905,0
40.3,89,3274,0
37.85,69,2597,0
38.6,71,2818,0
39.34,114,3026,0
38.14,81,2993,0
37.26,81,3377,0
39.68,96,3462,0
40.3,105,3045,0
38.18,71,2196,0
38.2,88,3648,0
37.48,75,1969,0
37.92,84,2981,0
38.39,97,2939,0
38.86,80,2811,0
39.45,84,2848,0
37.51,101,2828,0
38.28,102,2951,0
37.89,92,2902,0
38.96,91,2458,0
39.04,92,3886,0
36.75,89,2434,0
39.24,96,3340,0
39.62,91,2837,0
38.68,92,2802,0
38.34,115,2497,0
38.07,100,3035,0
38.1,69,2566,0
38.6,73,2532,0
40.06,103,3507,0
40.42,122,3969,0
38.95,81,2616,0
38.53,104,4529,0
37.93,89,2239,0
38.28,80,3083,0
38.3,82,2827,0
38.7,103,2226,0
38.83,74,2952,0
38.54,80,2293,0
37.85,73,2585,0
38.74,85,2144,0
39.25,112,3326,0
38.04,69,3484,0
38.19,94,2891,0
39.71,100,3074,0
38.35,78,2614,0
37.43,91,3196,0
38.44,75,3603,0
38.39,88,2757,0
38.54,67,1431,0
38.3,88,2467,0
38.79,92,4118,0
38.02,108,2488,0
38.02,76,2005,0
38.0,68,2644,0
37.88,82,2786,0
38.62,109,3884,0
39.7,77,3289,0
39.47,83,3690,0
38.83,94,2523,0
38.39,85,3380,0
37.98,97,3089,0
39.23,102,2308,0
38.34,104,2584,0
38.92,103,3017,0
37.54,77,2631,0
38.38,100,3555,0
39.8,70,3480,0
39.13,77,2464,0
37.95,100,3741,0
37.63,58,2325,0
38.33,98,2911,0
39.05,87,3403,0
37.78,88,2547,0
36.83,82,2358,0
38.11,103,3926,0
38.28,86,3227,0
38.82,85,2308,0
37.97,83,3837,0
38.01,84,2659,0
38.81,95,2397,0
38.5,88,3198,0
39.13,93,2385,0
38.99,105,2772,0
38.69,107,3603,0
39.06,82,2465,0
38.62,91,3254,0
38.31,81,3536,0
37.62,89,2825,0
38.34,90,2733,0
38.72,104,3408,0
38.05,82,2342,0
37.85,71,2328,0
39.42,72,3376,0
39.22,72,2686,0
38.06,95,3323,0
38.74,90,2869,0
39.31,91,2483,0
38.71,92,3003,0
39.35,102,3743,0
39.17,79,3256,0
37.86,102,2658,0
39.11,93,3564,0
37.94,90,3501,0
38.92,80,2728,0
38.35,86,3077,0
38.33,100,3462,0
38.5,102,3161,0
39.39,93,3089,0
38.49,86,3521,0
38.05,67,3169,0
39.24,85,3875,0
39.23,83,3505,0
38.36,87,3217,0
38.54,116,2748,0
38.34,100,3129,0
38.62,86,3003,0
37.51,82,2323,0
40.5,113,3179,0
38.3,101,3127,0
37.72,85,2520,0
38.7,100,3550,0
39.25,84,3944,0
38.32,81,2794,0
37.01,78,2202,0
37.11,76,2511,0
37.89,90,2603,0
37.8,84,2328,0
36.5,49,2852,1
38.74,34,2308,1
37.79,109,4197,1
37.53,71,1861,1
37.21,59,1646,1
37.84,50,1536,1
38.91,62,2826,1
38.6,127,3413,1
37.96,87,1701,1
36.79,59,2773,1
36.25,74,2659,1
37.5,85,2299,1
38.22,93,2825,1
38.46,83,3272,1
37.31,58,1227,1
38.18,74,3347,1
38.33,49,1541,1
38.07,79,2142,1
36.77,84,2136,1
37.52,71,1588,1
38.12,92,1926,1
38.12,49,2202,1
38.35,68,2733,1
37.47,77,1593,1
38.46,76,1812,1
38.28,94,1950,1
37.37,57,1930,1
37.23,103,2083,1
38.34,70,2078,1
37.99,39,2256,1
37.51,66,3874,1
36.9,78,2378,1
38.6,90,2788,1
38.83,63,2359,1
39.2,91,2622,1
37.93,87,1613,1
39.04,76,3236,1
38.4,63,2215,1
37.54,65,1758,1
36.13,30,1506,1
37.3,80,2787,1
37.27,59,1895,1
37.44,67,1895,1
37.88,86,3181,1
37.69,73,2155,1
35.99,64,1866,1
37.83,85,1681,1
39.12,96,3983,1
38.26,96,2488,1
37.67,66,2171,1
38.64,42,1174,1
37.0,56,2239,1
38.73,71,2503,1
37.23,69,2944,1
37.17,45,1952,1
38.89,79,3264,1
36.79,81,2099,1
38.37,104,3762,1
37.3,97,2388,1
38.63,74,3090,1
38.09,118,3310,1
37.09,77,2539,1
36.95,68,2171,1
37.1,72,1816,1
36.66,58,3816,1
38.7,66,2709,1
36.08,35,1523,1
36.2,65,1522,1
37.67,58,2292,1
36.58,62,1371,1
37.3,75,1740,1
37.57,78,1873,1
37.08,83,1785,1
37.84,102,2939,1
37.16,86,3138,1
37.72,86,2348,1
39.48,95,3377,1
38.18,71,3719,1
38.92,84,2722,1
37.51,88,3137,1
36.52,75,1181,1
38.58,74,2967,1
38.28,77,2987,1
36.52,47,1459,1
37.0,80,2361,1
38.13,72,1042,1
37.37,79,2085,1
37.43,69,2204,1
36.15,89,3183,1
36.8,67,2059,1
38.29,106,3221,1
36.8,72,1932,1
37.42,90,2736,1
37.04,71,3139,1
37.85,70,1881,1
38.14,77,2844,1
37.36,57,2713,1
37.94,54,1820,1
37.72,60,1853,1
39.24,86,3345,1
37.7,52,2510,1
36.86,104,2216,1
39.38,79,2476,1
38.12,109,2601,1
38.92,86,3233,1
38.62,93,2922,1
39.34,106,3036,1
38.05,90,1267,1
36.58,35,1901,1
37.69,96,2395,1
36.85,61,1833,1
37.02,78,2374,1
38.13,78,2018,1
36.61,66,1707,1
37.6,94,2459,1
36.23,49,1367,1
37.26,73,2177,1
38.21,61,2062,1
38.76,115,3532,1
37.39,106,3565,1
38.69,70,3302,1
38.49,114,3235,1
39.58,95,3155,1
38.91,64,2146,1
36.97,66,2479,1
38.49,69,1785,1
37.71,86,2629,1
38.09,78,2464,1
38.8,96,2478,1
37.42,86,2166,1
38.49,73,3287,1
37.24,70,1659,1
37.71,102,2476,1
37.93,65,3542,1
37.97,76,2722,1
37.35,106,2648,1
38.56,109,1809,1
37.74,94,2674,1
37.3,67,1434,1
38.92,76,2740,1
37.77,62,1967,1
38.47,52,2688,1
36.89,48,1737,1
39.01,93,3192,1
38.12,91,4238,1
37.99,70,3886,1
38.04,40,2673,1
38.9,106,3224,1
37.72,86,1209,1
39.22,104,2888,1
38.6,84,2984,1
38.34,27,2085,1
36.74,57,2312,1
37.84,71,3872,1
39.15,93,2742,1
38.2,100,4940,1
38.53,76,2782,1
38.55,74,1905,1
38.87,88,2369,1
38.27,112,2192,1
38.21,51,1414,1
38.52,73,1880,1
38.7,106,3384,1
37.65,77,1605,1
37.67,77,1769,1
37.39,38,2121,1
38.81,74,3409,1
38.02,67,3123,1
37.82,67,2287,1
38.13,102,2647,1
37.79,77,1952,1
37.51,54,2826,1
37.07,63,1036,1
37.09,71,1965,1
38.58,74,2513,1
37.59,44,2722,1
39.18,85,3345,1
35.93,43,572,1
37.95,84,1591,1
38.03,45,2799,1
37.95,62,2170,1
36.37,59,1116,1
38.38,97,2805,1
37.05,90,1932,1
38.69,91,3215,1
37.78,68,2479,1
38.63,76,3265,1
37.84,85,2742,1
37.11,40,2588,1
37.88,112,2759,1
38.32,113,3555,1
36.75,67,1905,1
36.06,58,1145,1
37.63,78,2634,1
37.89,126,2339,1
37.8,112,3675,1
37.05,75,2086,1
37.25,91,2619,1
37.65,17,3046,1
37.8,78,3303,1
36.7,65,2368,1
37.41,79,2060,1
37.15,68,3291,1
36.76,48,1608,1
36.6,45,2578,1
38.52,86,1176,1
37.97,43,2537,1
36.76,49,2466,1
37.7,88,2450,1
37.08,78,1625,1
37.34,88,2404,1
37.18,79,2452,1
37.77,72,3448,1
38.31,89,1384,1
37.6,99,2504,1
38.41,38,2522,1
36.46,52,1117,1
37.29,71,3265,1
37.57,75,3461,1
38.57,76,2204,1
39.8,90,3796,1
38.51,100,2753,1
37.67,72,2218,1
37.64,66,2206,1
37.78,58,3347,1
36.17,90,2736,1
37.58,47,2412,1
38.28,75,2952,1
37.3,73,1802,1
37.26,114,2607,1
38.77,118,4505,1
39.99,128,2530,1
37.9,90,2300,1
37.91,93,1846,1
38.23,98,2841,1
38.02,64,2588,1
38.62,76,3174,1
37.49,56,3715,1
36.84,83,1175,1
39.89,112,3050,1
38.51,92,3356,1
36.52,60,613,1
38.41,81,3146,1
38.6,91,3165,1
37.48,77,1651,1
38.13,100,2633,1
36.68,58,1860,1
38.67,74,2570,1
37.01,59,3101,1
38.11,71,2974,1
37.73,84,3458,1
36.88,29,2192,1
37.33,58,2206,1
37.64,49,1935,1
37.51,70,1347,1
38.95,125,2727,1
36.28,68,2349,1
37.94,74,2974,1
38.28,82,2236,1
36.77,89,2072,1
38.83,49,730,1
37.83,70,2164,1
37.44,72,3164,1
37.48,41,1069,1
37.66,71,2032,1
38.17,92,2421,1
37.96,107,2657,1
38.7,102,2709,1
38.82,86,3611,1
37.63,55,2801,1
36.98,36,1392,1
37.66,54,2867,1
36.12,76,2171,1
37.3,89,2802,1
37.85,53,2571,1
40.09,73,2911,1
38.25,57,2185,1
39.13,59,2237,1
38.54,46,3163,1
37.39,52,2762,1
38.02,78,3504,1
38.24,79,2408,1
38.15,84,1545,1
38.74,89,3201,1
37.63,78,3483,1
38.39,96,2111,1
38.12,96,2750,1
38.39,94,3357,1
39.03,87,2275,1
38.49,71,2130,1
38.31,87,2262,1
38.53,82,2608,1
38.75,68,1211,1
37.67,65,2538,1
37.82,83,2457,1
37.3,76,1858,1
37.39,80,1276,1
38.57,108,1575,1
38.58,70,2887,1
38.57,76,2751,1
37.73,49,2494,1
37.45,64,2515,1
36.84,54,2273,1
38.57,83,2951,1
38.24,102,1949,1
37.44,74,2658,1
37.2,78,1930,1
38.18,72,2763,1
39.5,110,2885,1
38.02,108,3078,1
38.38,70,2867,1
36.91,78,1666,1
37.98,73,2928,1
37.91,63,2740,1
38.07,89,2261,1
38.13,105,2043,1
37.2,92,3451,1
38.06,78,2657,1
38.32,90,3186,1
37.75,52,1193,1
36.73,37,1484,1
36.93,75,2005,1
36.15,67,2376,1
36.59,72,2105,1
37.21,52,1619,1
37.95,37,1053,1
38.51,80,2622,1
37.58,82,2222,1
38.71,88,3742,1
37.11,94,2913,1
37.67,69,3956,1
37.6,92,3492,1
37.42,81,1045,1
38.78,91,2702,1
37.31,55,1311,1
38.02,86,2569,1
38.58,64,2924,1
38.2,100,2552,1
38.07,86,2302,1
37.63,64,2809,1
37.87,66,2492,1
37.77,74,2524,1
39.13,113,3378,1
37.93,104,3342,1
38.43,78,3601,1
37.77,81,4275,1
37.63,45,1373,1
37.06,90,2332,1
37.04,131,3337,1
37.04,63,3015,1
37.78,117,1800,1
37.64,90,2744,1
40.03,104,2967,1
37.72,72,2873,1
37.07,90,1920,1
38.22,110,3032,1
38.84,43,1426,1
37.9,46,2790,1
37.42,79,1967,1
38.79,102,1871,1
38.21,106,3361,1
37.91,69,1738,1
37.84,85,3199,1
38.06,86,1768,1
38.52,82,2576,1
37.46,86,4158,1
37.07,80,2351,1
38.0,75,2025,1
37.79,44,2982,1
38.65,63,1572,1
38.53,84,2029,1
38.89,83,3020,1
36.55,77,2886,1
37.39,112,2403,1
37.03,68,3368,1
37.79,88,2268,1
37.07,92,3163,1
37.86,110,2769,1
38.92,93,2858,1
36.69,68,2844,1
37.64,71,3094,1
37.93,83,2862,1
38.13,103,1414,1
36.83,58,2603,1
37.8,77,3485,1
37.59,32,1865,1
37.71,91,3562,1
38.23,63,2893,1
36.58,58,2588,1
38.53,86,2101,1
37.43,73,1502,1
36.63,80,2969,1
40.18,85,3167,1
37.2,75,2026,1
37.49,98,2734,1
37.89,94,2698,1
38.14,75,2992,1
36.78,78,2682,1
37.82,69,3482,1
39.08,86,3069,1
36.93,80,2816,1
37.69,54,1817,1
36.45,66,1549,1
37.41,85,1710,1
38.17,64,2723,1
37.82,42,1977,1
39.67,71,3348,1
37.08,96,2078,1
36.37,78,1634,1
38.64,78,2005,1
37.46,53,1340,1
36.83,82,2601,1
38.58,109,2021,1
37.66,66,2857,1
37.24,59,1960,1
37.37,99,2078,1
37.01,90,1779,1
37.75,81,2935,1
37.43,95,2833,1
38.69,93,2718,1
38.83,83,2584,1
38.13,86,1829,1
39.18,89,2474,1
37.64,71,1570,1
36.79,46,2555,1
39.58,67,2890,1
38.29,48,3215,1
37.2,100,2182,1
38.05,83,1788,1
38.32,53,1858,1
38.03,89,2341,1
37.22,59,2874,1
38.22,77,3089,1
37.49,83,2240,1
37.48,99,3146,1
38.51,86,2323,1
37.33,85,2047,1
38.04,77,3314,1
37.69,63,2444,1
38.03,111,2323,1
37.94,95,2707,1
38.04,58,2170,1
38.03,81,2709,1
38.2,55,1776,1
39.22,88,2952,1
36.38,74,2521,1
39.59,118,2839,1
36.97,53,1141,1
38.46,52,2420,1
38.1,73,2880,1
37.6,66,2552,1
39.12,101,3039,1
37.32,67,2895,1
37.77,34,865,1
37.28,82,2360,1
37.89,114,4080,1
38.44,82,3143,1
40.25,67,3679,1
38.81,87,2631,1
37.03,57,2571,1
36.82,50,1707,1
37.25,90,2607,1
37.83,84,2660,1
37.57,82,3051,1
38.62,61,2042,1
36.31,68,1613,1
39.26,80,2677,1
38.99,124,4066,1
39.55,91,3968,1
38.57,52,1288,1
38.0,71,2909,1
38.49,92,2528,1
37.88,100,2879,1
38.97,54,2809,1
39.01,83,2948,1
37.84,81,2570,1
37.32,59,2583,1
37.43,84,1360,1
37.16,43,1849,1
38.01,47,2337,1
37.43,48,1479,1
38.2,74,2118,1
36.3,94,3086,1
37.24,87,2046,1
37.75,112,3278,1
38.15,80,1588,1
36.8,68,2299,1
37.21,92,3339,1
37.85,92,2661,1
36.74,80,2815,1
37.18,62,2571,1
38.21,88,4030,1
38.27,79,1573,1
38.16,51,2699,1
38.98,74,2532,1
38.58,72,2908,1
36.7,69,2081,1
38.15,69,3452,1
38.26,58,1475,1
37.06,79,2478,1
38.98,70,2960,1
38.95,72,1977,1
37.08,53,1355,1
37.02,51,1742,1
37.26,99,1700,1
37.73,91,2131,1
37.83,99,3787,1
38.1,119,2157,1
38.57,62,3218,1
38.13,74,2180,1
37.38,75,2744,1
38.78,61,3323,1
37.13,50,1987,1
37.6,75,3089,1
36.92,59,2420,1
37.37,59,2860,1
38.36,71,2685,1
37.54,100,1470,1
37.17,92,2565,1
37.97,91,2527,1
38.2,59,3192,1
37.58,67,2944,1
38.67,86,2066,1
38.27,90,3415,1
37.55,63,3279,1
37.45,74,1785,1
37.29,45,931,1
37.72,44,1786,1
38.47,96,2347,1
35.87,50,680,1
37.91,95,3953,1
36.48,115,1872,1
36.97,83,3192,1
37.89,73,2513,1
39.79,70,3427,1
38.04,68,2815,1
37.42,58,2535,1
38.24,138,2942,1
37.66,59,2515,1
37.78,50,1871,1
37.99,63,2412,1
38.86,72,2464,1
39.36,128,2888,1
37.38,60,1698,1
37.8,67,3565,1
36.62,38,2380,1
38.04,75,2590,1
37.56,66,2609,1
37.23,90,1818,1
40.48,85,3538,1
37.98,98,3404,1
36.6,49,1891,1
38.52,57,2216,1
38.02,125,2598,1
38.32,56,3207,1
38.09,59,2493,1
36.64,44,2685,1
38.45,68,3277,1
37.14,94,2389,1
38.09,71,1699,1
38.26,65,1969,1
37.41,79,2077,1
38.3,107,2255,1
37.6,91,2969,1
37.79,119,2858,1
38.83,87,3273,1
37.73,66,2978,1
37.01,72,2667,1
37.82,69,2341,1
37.64,88,2976,1
38.31,93,4067,1
38.2,97,2721,1
38.81,86,1643,1
37.67,82,2111,1
38.71,40,1844,1
37.46,97,2932,1
38.64,77,957,1
38.01,56,1032,1
37.55,70,1735,1
38.35,113,3595,1
38.74,123,3488,1
37.4,46,2192,1
38.99,94,1618,1
